ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	GLOTTOLOG	COG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
1083	sit	ChuDongGua	ŋoːj	ŋoːj	ŋ oː j		3-69	4 7 6	AXN	NUJ	3	3.N.C 3.U.V 3.J.c	2.0 1.5 0.8	ŋoːj	0	1354	ŋ oː j
1084	sit	XiangZhaiTang	kɔj	kɔj	k ɔ j	ruma1248	4-69	1 7 6	AXN	KUJ	16	16.K.C 16.U.V 16.J.c	2.0 1.5 0.8	kɔj	0	1357	k ɔ j
1085	sit	PongNuea	tuic	tuic	t u i c		5-69	1 7 7 1	AXYN	TYIC	15	15.T.C 15.Y.V 15.I.V 15.C.c	2.0 1.5 1.3 0.8	tuic	0	1352	t u i c
1086	sit	NyaungGone	tuc	tuc	t u c		5-69	1 7 1	AXN	TYC	13	13.T.C 13.Y.V 13.C.c	2.0 1.5 0.8	tuc	0	1352	t u - c
1087	sit	NoeLae	tuc	tuc	t u c		5-69	1 7 1	AXN	TYC	12	12.T.C 12.Y.V 12.C.c	2.0 1.5 0.8	tuc	0	1352	t u - c
1088	sit	BanPaw	tut	tut	t u t		5-69	1 7 1	AXN	TYT	1	1.T.C 1.Y.V 1.T.c	2.0 1.5 0.8	tut	0	1352	t u - t
1089	sit	ChaYeQing	Ɂak	Ɂak	ʔ a k		6-69	1 7 1	AXN	HAK	2	2.H.C 2.A.V 2.K.c	2.0 1.5 0.8	ʔak	0	1353	ʔ a k
1090	sit	GuangKa	Ɂɔk	Ɂɔk	ʔ ɔ k	ruma1248	6-69	1 7 1	AXN	HUK	4	4.H.C 4.U.V 4.K.c	2.0 1.5 0.8	ʔɔk	0	1353	ʔ ɔ k
1091	sit	MangBang	Ɂɔk	Ɂɔk	ʔ ɔ k	ruma1248	6-69	1 7 1	AXN	HUK	7	7.H.C 7.U.V 7.K.c	2.0 1.5 0.8	ʔɔk	0	1353	ʔ ɔ k
1092	sit	NanSang	Ɂak	Ɂak	ʔ a k	ruma1248	6-69	1 7 1	AXN	HAK	11	11.H.C 11.A.V 11.K.c	2.0 1.5 0.8	ʔak	0	1353	ʔ a k
729	skin	NamHsan	hur	hur	h u r		1-47	3 7 5	AXN	HYR	10	10.H.C 10.Y.V 10.R.c	2.0 1.5 0.8	hur	0	1369	h u r
730	skin	KhunHawt	hur	hur	h u r		1-47	3 7 5	AXN	HYR	6	6.H.C 6.Y.V 6.R.c	2.0 1.5 0.8	hur	0	1369	h u r
731	skin	HtanHsan	huːr	huːr	h uː r		1-47	3 7 5	AXN	HYR	5	5.H.C 5.Y.V 5.R.c	2.0 1.5 0.8	huːr	0	1369	h uː r
732	skin	PangKham	huːn	huːn	h uː n		1-47	3 7 4	AXN	HYN	14	14.H.C 14.Y.V 14.N.c	2.0 1.5 0.8	huːn	0	1369	h uː n
733	skin	ManLoi	hur	hur	h u r		1-47	3 7 5	AXN	HYR	8	8.H.C 8.Y.V 8.R.c	2.0 1.5 0.8	hur	0	1369	h u r
734	skin	MengDan	hur	hur	h u r	khan1274	1-47	3 7 5	AXN	HYR	9	9.H.C 9.Y.V 9.R.c	2.0 1.5 0.8	hur	0	1369	h u r
735	skin	ChuDongGua	hur	hur	h u r		1-47	3 7 5	AXN	HYR	3	3.H.C 3.Y.V 3.R.c	2.0 1.5 0.8	hur	0	1369	h u r
736	skin	XiangZhaiTang	huːn	huːn	h uː n	ruma1248	1-47	3 7 4	AXN	HYN	16	16.H.C 16.Y.V 16.N.c	2.0 1.5 0.8	huːn	0	1369	h uː n
737	skin	PongNuea	huːn	huːn	h uː n		1-47	3 7 4	AXN	HYN	15	15.H.C 15.Y.V 15.N.c	2.0 1.5 0.8	huːn	0	1369	h uː n
738	skin	NyaungGone	hun	hun	h u n		1-47	3 7 4	AXN	HYN	13	13.H.C 13.Y.V 13.N.c	2.0 1.5 0.8	hun	0	1369	h u n
739	skin	NoeLae	hun	hun	h u n		1-47	3 7 4	AXN	HYN	12	12.H.C 12.Y.V 12.N.c	2.0 1.5 0.8	hun	0	1369	h u n
740	skin	BanPaw	hun	hun	h u n		1-47	3 7 4	AXN	HYN	1	1.H.C 1.Y.V 1.N.c	2.0 1.5 0.8	hun	0	1369	h u n
741	skin	ChaYeQing	huː	huː	h uː		2-47	3 7	AX	HY	2	2.H.C 2.Y.V	2.0 1.5	huː	0	1369	h uː -
742	skin	GuangKa	huː	huː	h uː	ruma1248	2-47	3 7	AX	HY	4	4.H.C 4.Y.V	2.0 1.5	huː	0	1369	h uː -
743	skin	MangBang	huː	huː	h uː	ruma1248	2-47	3 7	AX	HY	7	7.H.C 7.Y.V	2.0 1.5	huː	0	1369	h uː -
744	skin	NanSang	huː	huː	h uː	ruma1248	2-47	3 7	AX	HY	11	11.H.C 11.Y.V	2.0 1.5	huː	0	1369	h uː -
1029	sleep	NamHsan	ɁiɁ	ɁiɁ	ʔ i ʔ		1-66	1 7 1	AXN	HIH	10	10.H.C 10.I.V 10.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1030	sleep	KhunHawt	Ɂiːt	Ɂiːt	ʔ iː t		1-66	1 7 1	AXN	HIT	6	6.H.C 6.I.V 6.T.c	2.0 1.5 0.8	ʔiːt	0	1386	ʔ iː t
1031	sleep	HtanHsan	ɁiɁ	ɁiɁ	ʔ i ʔ		1-66	1 7 1	AXN	HIH	5	5.H.C 5.I.V 5.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1032	sleep	PangKham	Ɂiːt	Ɂiːt	ʔ iː t		1-66	1 7 1	AXN	HIT	14	14.H.C 14.I.V 14.T.c	2.0 1.5 0.8	ʔiːt	0	1386	ʔ iː t
1033	sleep	ManLoi	Ɂit	Ɂit	ʔ i t		1-66	1 7 1	AXN	HIT	8	8.H.C 8.I.V 8.T.c	2.0 1.5 0.8	ʔit	0	1386	ʔ i t
1034	sleep	MengDan	ʔit	ʔit	ʔ i t	khan1274	1-66	1 7 1	AXN	HIT	9	9.H.C 9.I.V 9.T.c	2.0 1.5 0.8	ʔit	0	1386	ʔ i t
1035	sleep	ChuDongGua	ʔit	ʔit	ʔ i t		1-66	1 7 1	AXN	HIT	3	3.H.C 3.I.V 3.T.c	2.0 1.5 0.8	ʔit	0	1386	ʔ i t
1036	sleep	XiangZhaiTang	ʔiʔ	ʔiʔ	ʔ i ʔ	ruma1248	1-66	1 7 1	AXN	HIH	16	16.H.C 16.I.V 16.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1037	sleep	PongNuea	ʔiːʔ	ʔiːʔ	ʔ iː ʔ		1-66	1 7 1	AXN	HIH	15	15.H.C 15.I.V 15.H.c	2.0 1.5 0.8	ʔiːʔ	0	1386	ʔ iː ʔ
1038	sleep	NyaungGone	ʔiʔ	ʔiʔ	ʔ i ʔ		1-66	1 7 1	AXN	HIH	13	13.H.C 13.I.V 13.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1039	sleep	NoeLae	ɁiɁ	ɁiɁ	ʔ i ʔ		1-66	1 7 1	AXN	HIH	12	12.H.C 12.I.V 12.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1040	sleep	BanPaw	ʔit	ʔit	ʔ i t		1-66	1 7 1	AXN	HIT	1	1.H.C 1.I.V 1.T.c	2.0 1.5 0.8	ʔit	0	1386	ʔ i t
1041	sleep	ChaYeQing	ɁiɁ	ɁiɁ	ʔ i ʔ		1-66	1 7 1	AXN	HIH	2	2.H.C 2.I.V 2.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1042	sleep	GuangKa	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1-66	1 7 1	AXN	HIH	4	4.H.C 4.I.V 4.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1043	sleep	MangBang	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1-66	1 7 1	AXN	HIH	7	7.H.C 7.I.V 7.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
1044	sleep	NanSang	ɁiɁ	ɁiɁ	ʔ i ʔ	ruma1248	1-66	1 7 1	AXN	HIH	11	11.H.C 11.I.V 11.H.c	2.0 1.5 0.8	ʔiʔ	0	1386	ʔ i ʔ
886	smell	NamHsan	khriɁ	khriɁ	kʰ r i ʔ		1-57	1 5 7 1	ACXN	KRIH	10	10.K.C 10.R.C 10.I.V 10.H.c	2.0 1.5 1.5 0.8	kʰriʔ	0	1406	kʰ r i ʔ
887	smell	KhunHawt	kruət	kruət	k r u ə t		1-57	1 5 7 7 1	ACXYN	KRYET	6	6.K.C 6.R.C 6.Y.V 6.E.V 6.T.c	2.0 1.5 1.5 1.3 0.8	kruət	0	1407	k r u ə t
888	smell	HtanHsan	khrɨʔ	khrɨʔ	kʰ r ɨ ʔ		1-57	1 5 7 1	ACXN	KRIH	5	5.K.C 5.R.C 5.I.V 5.H.c	2.0 1.5 1.5 0.8	kʰrɨʔ	0	1406	kʰ r ɨ ʔ
889	smell	PangKham	khrɔːt	khrɔːt	kʰ r ɔː t		1-57	1 5 7 1	ACXN	KRUT	14	14.K.C 14.R.C 14.U.V 14.T.c	2.0 1.5 1.5 0.8	kʰrɔːt	0	1408	kʰ r ɔː t
890	smell	ManLoi	khrit	khrit	kʰ r i t		1-57	1 5 7 1	ACXN	KRIT	8	8.K.C 8.R.C 8.I.V 8.T.c	2.0 1.5 1.5 0.8	kʰrit	0	1406	kʰ r i t
891	smell	MengDan	ʔujh	ʔujh	ʔ u j̊	khan1274	2-57	1 7 6	AXN	HYJ	9	9.H.C 9.Y.V 9.J.c	2.0 1.5 0.8	ʔuj̊	0	1405	ʔ u j̊
892	smell	ChuDongGua	ʔujh	ʔujh	ʔ u j̊		2-57	1 7 6	AXN	HYJ	3	3.H.C 3.Y.V 3.J.c	2.0 1.5 0.8	ʔuj̊	0	1405	ʔ u j̊
893	smell	XiangZhaiTang	Ɂuh	Ɂuh	ʔ u h	ruma1248	2-57	1 7 3	AXN	HYH	16	16.H.C 16.Y.V 16.H.c	2.0 1.5 0.8	ʔuh	0	1404	ʔ u h
894	smell	PongNuea	ɲ̥ɔːɁ	ɲ̥ɔːɁ	ɲ̊ ɔː ʔ		3-57	4 7 1	AXN	NUH	15	15.N.C 15.U.V 15.H.c	2.0 1.5 0.8	ɲ̊ɔːʔ	0	1403	ɲ̊ ɔː - ʔ
895	smell	NyaungGone	ɲ̥ɔʔ	ɲ̥ɔʔ	ɲ̊ ɔ ʔ		3-57	4 7 1	AXN	NUH	13	13.N.C 13.U.V 13.H.c	2.0 1.5 0.8	ɲ̊ɔʔ	0	1403	ɲ̊ ɔ - ʔ
896	smell	NoeLae	ɲ̥ɔɁ	ɲ̥ɔɁ	ɲ̊ ɔ ʔ		3-57	4 7 1	AXN	NUH	12	12.N.C 12.U.V 12.H.c	2.0 1.5 0.8	ɲ̊ɔʔ	0	1403	ɲ̊ ɔ - ʔ
897	smell	BanPaw	ɲ̥ɔɁ	ɲ̥ɔɁ	ɲ̊ ɔ ʔ		3-57	4 7 1	AXN	NUH	1	1.N.C 1.U.V 1.H.c	2.0 1.5 0.8	ɲ̊ɔʔ	0	1403	ɲ̊ ɔ - ʔ
898	smell	ChaYeQing	ʔuh	ʔuh	ʔ u h		2-57	1 7 3	AXN	HYH	2	2.H.C 2.Y.V 2.H.c	2.0 1.5 0.8	ʔuh	0	1404	ʔ u h
899	smell	GuangKa	ɲɔjɁ	ɲɔjɁ	ɲ ɔ j ʔ	ruma1248	3-57	4 7 6 1	AXLN	NUJH	4	4.N.C 4.U.V 4.J.c 4.H.c	2.0 1.5 1.1 0.8	ɲɔjʔ	0	1403	ɲ ɔ j ʔ
900	smell	MangBang	ɲɔːj?	ɲɔːj?	ɲ ɔː j ʔ	ruma1248	3-57	4 7 6 1	AXLN	NUJH	7	7.N.C 7.U.V 7.J.c 7.H.c	2.0 1.5 1.1 0.8	ɲɔːjʔ	0	1403	ɲ ɔː j ʔ
901	smell	NanSang	ɲɔjɁ	ɲɔjɁ	ɲ ɔ j ʔ	ruma1248	3-57	4 7 6 1	AXLN	NUJH	11	11.N.C 11.U.V 11.J.c 11.H.c	2.0 1.5 1.1 0.8	ɲɔjʔ	0	1403	ɲ ɔ j ʔ
870	smoke	NamHsan	ɗɨʔŋar	ɗɨʔŋar	ɗ ɨ ʔ ŋ a r		1-56	1 7 1 4 7 5	AXBCYN	TIHNAR	10	10.T.C 10.I.V 10.H.C 10.N.C 10.A.V 10.R.c	2.0 1.5 1.75 1.5 1.3 0.8	ɗɨʔŋar	0	1423	ɗ ɨ ʔ ŋ a r
871	smoke	KhunHawt	ɗәk	ɗәk	ɗ ə k		1-56	1 7 1	AXN	TEK	6	6.T.C 6.E.V 6.K.c	2.0 1.5 0.8	ɗək	0	1422	ɗ ə k
872	smoke	HtanHsan	ɗәkŋal	ɗәkŋal	ɗ ə k ŋ a l		1-56	1 7 1 4 7 5	AXBCYN	TEKNAL	5	5.T.C 5.E.V 5.K.C 5.N.C 5.A.V 5.L.c	2.0 1.5 1.75 1.5 1.3 0.8	ɗəkŋal	0	1421	ɗ ə k ŋ a l
873	smoke	PangKham	ɗɔk ŋɔː	ɗɔk ŋɔː	ɗ ɔ k + ŋ ɔː		1-56	1 7 1 9 4 7	AXN_AX	TUK_NU	14	14.T.C 14.U.V 14.K.c 14._._ 14.N.C 14.U.V	2.0 1.5 0.8 0.0 2.0 1.5	ɗɔk+ŋɔː	0	1420 1424	ɗ ɔ k + ŋ ɔː
874	smoke	ManLoi	ɗak	ɗak	ɗ a k		1-56	1 7 1	AXN	TAK	8	8.T.C 8.A.V 8.K.c	2.0 1.5 0.8	ɗak	0	1420	ɗ a k
875	smoke	MengDan	ɗɔʔ	ɗɔʔ	ɗ ɔ ʔ	khan1274	1-56	1 7 1	AXN	TUH	9	9.T.C 9.U.V 9.H.c	2.0 1.5 0.8	ɗɔʔ	0	1420	ɗ ɔ ʔ
876	smoke	ChuDongGua	ɗɔːk	ɗɔːk	ɗ ɔː k		1-56	1 7 1	AXN	TUK	3	3.T.C 3.U.V 3.K.c	2.0 1.5 0.8	ɗɔːk	0	1420	ɗ ɔː k
877	smoke	XiangZhaiTang	dak	dak	d a k	ruma1248	1-56	1 7 1	AXN	TAK	16	16.T.C 16.A.V 16.K.c	2.0 1.5 0.8	dak	0	1420	d a k
878	smoke	PongNuea	dak	dak	d a k		1-56	1 7 1	AXN	TAK	15	15.T.C 15.A.V 15.K.c	2.0 1.5 0.8	dak	0	1420	d a k
879	smoke	NyaungGone	dăk	dăk	d ă k		1-56	1 7 1	AXN	TAK	13	13.T.C 13.A.V 13.K.c	2.0 1.5 0.8	dăk	0	1420	d ă k
880	smoke	NoeLae	dăk	dăk	d ă k		1-56	1 7 1	AXN	TAK	12	12.T.C 12.A.V 12.K.c	2.0 1.5 0.8	dăk	0	1420	d ă k
881	smoke	BanPaw	dăk	dăk	d ă k		1-56	1 7 1	AXN	TAK	1	1.T.C 1.A.V 1.K.c	2.0 1.5 0.8	dăk	0	1420	d ă k
882	smoke	ChaYeQing	ɗak	ɗak	ɗ a k		1-56	1 7 1	AXN	TAK	2	2.T.C 2.A.V 2.K.c	2.0 1.5 0.8	ɗak	0	1420	ɗ a k
883	smoke	GuangKa	tak	tak	t a k	ruma1248	1-56	1 7 1	AXN	TAK	4	4.T.C 4.A.V 4.K.c	2.0 1.5 0.8	tak	0	1420	t a k
884	smoke	MangBang	tak	tak	t a k	ruma1248	1-56	1 7 1	AXN	TAK	7	7.T.C 7.A.V 7.K.c	2.0 1.5 0.8	tak	0	1420	t a k
885	smoke	NanSang	tak	tak	t a k	ruma1248	1-56	1 7 1	AXN	TAK	11	11.T.C 11.A.V 11.K.c	2.0 1.5 0.8	tak	0	1420	t a k
433	snake	NamHsan	haɲ	haɲ	h a ɲ		1-28	3 7 4	AXN	HAN	10	10.H.C 10.A.V 10.N.c	2.0 1.5 0.8	haɲ	0	1439	h a ɲ
434	snake	KhunHawt	heɲ	heɲ	h e ɲ		1-28	3 7 4	AXN	HEN	6	6.H.C 6.E.V 6.N.c	2.0 1.5 0.8	heɲ	0	1439	h e ɲ
435	snake	HtanHsan	heɲ	heɲ	h e ɲ		1-28	3 7 4	AXN	HEN	5	5.H.C 5.E.V 5.N.c	2.0 1.5 0.8	heɲ	0	1439	h e ɲ
436	snake	PangKham	haɲ	haɲ	h a ɲ		1-28	3 7 4	AXN	HAN	14	14.H.C 14.A.V 14.N.c	2.0 1.5 0.8	haɲ	0	1439	h a ɲ
437	snake	ManLoi	han	han	h a n		1-28	3 7 4	AXN	HAN	8	8.H.C 8.A.V 8.N.c	2.0 1.5 0.8	han	0	1439	h a n
438	snake	MengDan	hɔn	hɔn	h ɔ n	khan1274	1-28	3 7 4	AXN	HUN	9	9.H.C 9.U.V 9.N.c	2.0 1.5 0.8	hɔn	0	1439	h ɔ n
439	snake	ChuDongGua	hɔɲ	hɔɲ	h ɔ ɲ		1-28	3 7 4	AXN	HUN	3	3.H.C 3.U.V 3.N.c	2.0 1.5 0.8	hɔɲ	0	1439	h ɔ ɲ
440	snake	XiangZhaiTang	haɲ	haɲ	h a ɲ	ruma1248	1-28	3 7 4	AXN	HAN	16	16.H.C 16.A.V 16.N.c	2.0 1.5 0.8	haɲ	0	1439	h a ɲ
441	snake	PongNuea	mahaɲ	mahaɲ	m a h a ɲ		1-28	4 7 3 7 4	AXBYN	MAHAN	15	15.M.C 15.A.V 15.H.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	mahaɲ	0	1438	m a h a ɲ
442	snake	NyaungGone	han	han	h a n		1-28	3 7 4	AXN	HAN	13	13.H.C 13.A.V 13.N.c	2.0 1.5 0.8	han	0	1439	h a n
443	snake	NoeLae	mahaɲ	mahaɲ	m a h a ɲ		1-28	4 7 3 7 4	AXBYN	MAHAN	12	12.M.C 12.A.V 12.H.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	mahaɲ	0	1438	m a h a ɲ
444	snake	BanPaw	mahăɲ	mahăɲ	m a h ă ɲ		1-28	4 7 3 7 4	AXBYN	MAHAN	1	1.M.C 1.A.V 1.H.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	mahăɲ	0	1438	m a h ă ɲ
445	snake	ChaYeQing	han	han	h a n		1-28	3 7 4	AXN	HAN	2	2.H.C 2.A.V 2.N.c	2.0 1.5 0.8	han	0	1439	h a n
446	snake	GuangKa	han	han	h a n	ruma1248	1-28	3 7 4	AXN	HAN	4	4.H.C 4.A.V 4.N.c	2.0 1.5 0.8	han	0	1439	h a n
447	snake	MangBang	han	han	h a n	ruma1248	1-28	3 7 4	AXN	HAN	7	7.H.C 7.A.V 7.N.c	2.0 1.5 0.8	han	0	1439	h a n
448	snake	NanSang	han	han	h a n	ruma1248	1-28	3 7 4	AXN	HAN	11	11.H.C 11.A.V 11.N.c	2.0 1.5 0.8	han	0	1439	h a n
950	spit	NamHsan	bɛɁ	bɛɁ	b ɛ ʔ		1-61	1 7 1	AXN	PEH	10	10.P.C 10.E.V 10.H.c	2.0 1.5 0.8	bɛʔ	0	1455	b ɛ - ʔ
951	spit	KhunHawt	baic	baic	b a i c		1-61	1 7 7 1	AXYN	PAIC	6	6.P.C 6.A.V 6.I.V 6.C.c	2.0 1.5 1.3 0.8	baic	0	1455	b a i c
952	spit	HtanHsan	baic	baic	b a i c		1-61	1 7 7 1	AXYN	PAIC	5	5.P.C 5.A.V 5.I.V 5.C.c	2.0 1.5 1.3 0.8	baic	0	1455	b a i c
953	spit	PangKham	paɁ	paɁ	p a ʔ		1-61	1 7 1	AXN	PAH	14	14.P.C 14.A.V 14.H.c	2.0 1.5 0.8	paʔ	0	1455	p a - ʔ
954	spit	ManLoi	paiɁ ɓaiɁ	paiɁ ɓaiɁ	p a i ʔ + ɓ a i ʔ		1-61	1 7 7 1 9 1 7 7 1	AXYN_AXYN	PAIH_PAIH	8	8.P.C 8.A.V 8.I.V 8.H.c 8._._ 8.P.C 8.A.V 8.I.V 8.H.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.3 0.8	paiʔ+ɓaiʔ	0	1455 1456	p a i ʔ + ɓ a i ʔ
955	spit	MengDan	peʔ	peʔ	p e ʔ	khan1274	1-61	1 7 1	AXN	PEH	9	9.P.C 9.E.V 9.H.c	2.0 1.5 0.8	peʔ	0	1455	p e - ʔ
956	spit	ChuDongGua	bɛ?	bɛ?	b ɛ ʔ		1-61	1 7 1	AXN	PEH	3	3.P.C 3.E.V 3.H.c	2.0 1.5 0.8	bɛʔ	0	1455	b ɛ - ʔ
957	spit	XiangZhaiTang	pec	pec	p e c	ruma1248	1-61	1 7 1	AXN	PEC	16	16.P.C 16.E.V 16.C.c	2.0 1.5 0.8	pec	0	1455	p e - c
958	spit	PongNuea	paic	paic	p a i c		1-61	1 7 7 1	AXYN	PAIC	15	15.P.C 15.A.V 15.I.V 15.C.c	2.0 1.5 1.3 0.8	paic	0	1455	p a i c
959	spit	NyaungGone	păt	păt	p ă t		1-61	1 7 1	AXN	PAT	13	13.P.C 13.A.V 13.T.c	2.0 1.5 0.8	păt	0	1455	p ă - t
960	spit	NoeLae	păc	păc	p ă c		1-61	1 7 1	AXN	PAC	12	12.P.C 12.A.V 12.C.c	2.0 1.5 0.8	păc	0	1455	p ă - c
961	spit	BanPaw	păt	păt	p ă t		1-61	1 7 1	AXN	PAT	1	1.P.C 1.A.V 1.T.c	2.0 1.5 0.8	păt	0	1455	p ă - t
962	spit	ChaYeQing	bat	bat	b a t		1-61	1 7 1	AXN	PAT	2	2.P.C 2.A.V 2.T.c	2.0 1.5 0.8	bat	0	1455	b a - t
963	spit	GuangKa	bat	bat	b a t	ruma1248	1-61	1 7 1	AXN	PAT	4	4.P.C 4.A.V 4.T.c	2.0 1.5 0.8	bat	1	1455	b a - t
964	spit	MangBang	bat	bat	b a t	ruma1248	1-61	1 7 1	AXN	PAT	7	7.P.C 7.A.V 7.T.c	2.0 1.5 0.8	bat	0	1455	b a - t
965	spit	NanSang	bat	bat	b a t	ruma1248	1-61	1 7 1	AXN	PAT	11	11.P.C 11.A.V 11.T.c	2.0 1.5 0.8	bat	1	1455	b a - t
1093	stand	NamHsan	ʥәŋ	ʥәŋ	dʑ ə ŋ		1-70	2 7 4	AXN	CEN	10	10.C.C 10.E.V 10.N.c	2.0 1.5 0.8	dʑəŋ	1	1473	dʑ ə ŋ
1094	stand	KhunHawt	ʥaŋ	ʥaŋ	dʑ a ŋ		1-70	2 7 4	AXN	CAN	6	6.C.C 6.A.V 6.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1095	stand	HtanHsan	ʥaŋ	ʥaŋ	dʑ a ŋ		1-70	2 7 4	AXN	CAN	5	5.C.C 5.A.V 5.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1096	stand	PangKham	ʨaŋ	ʨaŋ	tɕ a ŋ		1-70	2 7 4	AXN	CAN	14	14.C.C 14.A.V 14.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1097	stand	ManLoi	ʨaŋ	ʨaŋ	tɕ a ŋ		1-70	2 7 4	AXN	CAN	8	8.C.C 8.A.V 8.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1098	stand	MengDan	ʨaŋ	ʨaŋ	tɕ a ŋ	khan1274	1-70	2 7 4	AXN	CAN	9	9.C.C 9.A.V 9.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1099	stand	ChuDongGua	ʥaŋ	ʥaŋ	dʑ a ŋ		1-70	2 7 4	AXN	CAN	3	3.C.C 3.A.V 3.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1100	stand	XiangZhaiTang	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ	ruma1248	1-70	2 7 4	AXN	CUN	16	16.C.C 16.U.V 16.N.c	2.0 1.5 0.8	tɕɔŋ	0	1473	tɕ ɔ ŋ
1101	stand	PongNuea	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ		1-70	2 7 4	AXN	CUN	15	15.C.C 15.U.V 15.N.c	2.0 1.5 0.8	tɕɔŋ	0	1473	tɕ ɔ ŋ
1102	stand	NyaungGone	cɔk	cɔk	c ɔ k		1-70	1 7 1	AXN	CUK	13	13.C.C 13.U.V 13.K.c	2.0 1.5 0.8	cɔk	0	1473	c ɔ k
1103	stand	NoeLae	cɔŋ	cɔŋ	c ɔ ŋ		1-70	1 7 4	AXN	CUN	12	12.C.C 12.U.V 12.N.c	2.0 1.5 0.8	cɔŋ	0	1473	c ɔ ŋ
1104	stand	BanPaw	cɔŋ	cɔŋ	c ɔ ŋ		1-70	1 7 4	AXN	CUN	1	1.C.C 1.U.V 1.N.c	2.0 1.5 0.8	cɔŋ	0	1473	c ɔ ŋ
1105	stand	ChaYeQing	ʥaŋ	ʥaŋ	dʑ a ŋ		1-70	2 7 4	AXN	CAN	2	2.C.C 2.A.V 2.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1106	stand	GuangKa	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1-70	2 7 4	AXN	CUN	4	4.C.C 4.U.V 4.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
1107	stand	MangBang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1-70	2 7 4	AXN	CUN	7	7.C.C 7.U.V 7.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
1108	stand	NanSang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1-70	2 7 4	AXN	CUN	11	11.C.C 11.U.V 11.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
33	star	NamHsan	samɛŋ	samɛŋ	s a m ɛ ŋ		1-3	3 7 4 7 4	AXBYN	SAMEN	10	10.S.C 10.A.V 10.M.C 10.E.V 10.N.c	2.0 1.5 1.75 1.3 0.8	samɛŋ	0	1490	s a m ɛ ŋ
34	star	KhunHawt	sәmeɲ	sәmeɲ	s ə m e ɲ		1-3	3 7 4 7 4	AXBYN	SEMEN	6	6.S.C 6.E.V 6.M.C 6.E.V 6.N.c	2.0 1.5 1.75 1.3 0.8	səmeɲ	0	1490	s ə m e ɲ
35	star	HtanHsan	sameɲ	sameɲ	s a m e ɲ		1-3	3 7 4 7 4	AXBYN	SAMEN	5	5.S.C 5.A.V 5.M.C 5.E.V 5.N.c	2.0 1.5 1.75 1.3 0.8	sameɲ	0	1490	s a m e ɲ
36	star	PangKham	plaːŋ	plaːŋ	p l aː ŋ		2-3	1 5 7 4	ACXN	PLAN	14	14.P.C 14.L.C 14.A.V 14.N.c	2.0 1.5 1.5 0.8	plaːŋ	0	1492	p l aː ŋ
37	star	ManLoi	plaːŋ	plaːŋ	p l aː ŋ		2-3	1 5 7 4	ACXN	PLAN	8	8.P.C 8.L.C 8.A.V 8.N.c	2.0 1.5 1.5 0.8	plaːŋ	0	1492	p l aː ŋ
38	star	MengDan	kəman	kəman	k ə m a n	khan1274	3-3	1 7 4 7 4	AXBYN	KEMAN	9	9.K.C 9.E.V 9.M.C 9.A.V 9.N.c	2.0 1.5 1.75 1.3 0.8	kəman	0	1490	k ə m a n
